Supplementary Table 5.  Raw measurements and metadata for F2s used in this study.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Sex,Grandmother Inbred Line,Corticosterone ng/mL,Litter.ID,Partuition.Number,Litter.Size,Cage.ID,Week.4.Weight,Week.5.Weight,Week.6.Weight,Week.7.Weight,Week.8.Weight,Week.9.Weight,Fecal.Boli.4wk,Humidity.4wk,Time.of.Day.4wk,Fecal.Boli.8wk,OF.8wk.Estrous,Humidity.8wk,Time.of.Day.8wk,Temperature.LD,Humidity.LD,Time.of.Day.LD,Fecal.Boli.LD.Total,Estrous.LD,Distance.Traveled.4wk,Time.in.Center.4wk.increased.radius,Distance.Traveled.8wk,Time.in.Center.8wk.increased.radius,Light.Chamber.Entrances.LD,Center.Crosses.LD,Time.in.Light.Chamber.LD,Time.Past.Center.LD
18661,Female,Gough,606.888,1484,13,6,230,11.1,11.9,13.4,13.8,12.9,13.9,7,30,9.07,5,Female,26,9.97,63,26,8.1,1,Female,180.681994,298.2666667,192.6707709,368.4,292,65,604.8,232.7
18662,Female,Gough,NA,1484,13,6,229,15.7,17.3,18.7,18.3,18.7,19,8,31,4.23,8,Female,26,4.17,63,26,10.35,9,Female,108.0058828,344.3,113.8619647,208.1666667,150,33,758.8,207.0666667
18663,Female,Gough,NA,1484,13,6,230,12.2,13.7,14.3,14.7,13.8,14,9,29,8.45,5,Female,26,9.33,61,27,7.35,5,Female,136.6154765,512.1333333,155.139752,489.4333333,268,55,685.9,318.9666667
18669,Female,Gough,NA,1483,13,7,231,13.3,15.6,15.3,15.7,16.5,16,6,28,2.8,6,Female,31,4.25,64,25,4.25,6,Female,119.3235967,435.8666667,126.6961898,377.9333333,271,58,683.4,259.3666667
18670,Female,Gough,NA,1483,13,7,232,10,13.1,15.3,14.6,15.4,17.2,10,25,7.73,6,Female,32,8.98,63,26,3.9,3,Estrous,186.6402363,486.1,161.4830241,393.8333333,207,80,931.1333333,512.0333333
18671,Female,Gough,NA,1483,13,7,231,13.7,15.5,15.8,16.6,17,17,4,28,3.43,9,Female,32,3.62,63,26,3.5,2,Female,230.6531958,451.0333333,165.6112585,370.9333333,342,86,700.9666667,247.8
18672,Female,Gough,NA,1483,13,7,232,11.6,13.6,16,16.5,16.2,16.4,8,25,8.33,6,Female,32,9.62,63,26,4.67,4,Female,120.7167849,421.9666667,94.72217833,220.9333333,336,45,604.5,235.3333333
18673,Female,Gough,NA,1483,13,7,233,10.6,11.6,12.8,12.8,13.3,13.7,8,27,5.13,12,Female,32,7.15,64,25,8.87,6,Female,141.2417541,494.7,111.7634165,389.3333333,282,41,667.3666667,205.8333333
18674,Female,Gough,NA,1483,13,7,233,10,11.1,11.6,12.9,12.5,13.1,6,27,4.52,7,Female,32,9.77,64,25,9.62,3,Female,152.1510244,476.6666667,166.6678597,466.3666667,235,53,547.0333333,232.5
18799,Male,Gough,NA,1526,14,7,234,15.5,19.4,19.4,20,19.4,20,7,24,7.2,5,Male,26,7.35,70,29,5.73,7,Male,144.111552,344.1666667,132.0430523,304.8333333,244,54,728.3666667,282.9
18800,Male,Gough,NA,1526,14,7,234,9.8,11.7,12.7,13.2,13.3,13.9,3,24,7.85,10,Male,26,6.72,68,29,5,8,Male,201.1536857,473.8,112.3604254,317.4,212,45,497,248.8333333
18802,Female,Gough,NA,1526,14,7,235,14.3,15.5,16.4,19.3,19.4,21,6,24,4.98,1,Estrous,25,4.33,70,28,9.65,9,Female,227.9117516,517.9333333,143.365215,431.6,184,47,795.9666667,203.5666667
18803,Female,Gough,NA,1526,14,7,235,13.4,14.8,15.1,16.3,16,16.3,9,25,4.32,5,Female,25,3.73,70,26,8.93,2,Female,155.5419656,411.1333333,161.7303853,423.8666667,416,63,744.0333333,295.5666667
18804,Female,Gough,NA,1526,14,7,236,11.5,12.9,14.5,15.5,15.3,15.4,11,25,3.23,10,Female,25,6.07,68,32,5.15,0,Female,116.3009707,427,138.2797256,388.1,317,62,678.5666667,198.2666667
18805,Female,Gough,NA,1526,14,7,236,8.4,9.8,10.9,11.6,11.1,11,5,25,2.62,5,Female,25,5.42,68,32,4.43,0,Female,226.7872278,491.4,231.257003,495.8333333,238,87,727.4666667,365.3
18864,Female,Gough,NA,1484,14,6,237,10.5,11.4,12.5,13.2,13,13.8,14,27,10,9,Female,32,9.97,70,33,8.38,7,Female,186.0163441,554.3333333,173.8303319,370.9,279,76,751.8333333,335.3
18865,Female,Gough,NA,1484,14,6,237,10,11.6,12.8,12.7,11.3,11.4,8,28,9.38,6,Female,32,9.3,70,33,7.63,2,Female,203.2281217,542.9666667,252.9493476,504.7,314,82,599.4666667,215.5
18866,Female,Gough,191.566,1484,14,6,238,11.2,13.5,15.7,16.8,16.4,17.1,6,28,8.32,0,Female,32,8.08,70,32,4.02,0,Female,226.4515101,405.8,520.333116,278.7333333,359,181,685.3,299.9
18867,Female,Gough,NA,1484,14,6,238,10.7,12.3,13.4,14,13.5,14.5,6,28,7.7,9,Female,32,7.45,70,32,4.73,8,Female,130.0696186,386.5,102.2283411,416.7333333,295,75,736.7666667,334.5333333
18883,Male,Gough,NA,1525,15,6,239,14.7,17.6,18.3,18.7,18.4,19.4,5,26,5.07,3,Male,32,8.87,70,29,4.35,6,Male,237.5405275,500,167.9759529,249.5333333,364,81,665.5333333,213.4666667
18884,Male,Gough,NA,1525,15,6,239,18.7,21.7,21,20.5,20.5,21.3,7,26,4.45,5,Male,32,8.23,68,29,3.63,5,Male,140.2509925,472.7,143.7609509,360.1,318,79,798.8333333,225.8666667
18885,Male,Gough,NA,1525,15,6,240,14.9,17.7,19.5,21.3,21.6,23.1,5,25,8.3,8,Male,31,10.68,68,26,3.88,10,Male,169.4040701,506.9,154.1668214,542.9333333,238,56,551.2,148.8333333
18886,Male,Gough,NA,1525,15,6,240,15.4,18.1,19.1,20.4,19.8,21,7,25,7.67,4,Male,32,10.05,70,26,4.62,6,Male,128.8715275,293.6333333,113.088466,248.3333333,271,47,758.2333333,220.3666667
19145,Male,WSB,NA,1924,1,7,241,12.2,14.6,15.8,16.1,17,17,6,30,4.75,8,Male,42,6.2,72,26,5.12,6,Male,144.9094666,522.8,151.4071472,546.0666667,225,49,620.0333333,254.8
19146,Male,WSB,NA,1924,1,7,241,10.8,11.9,14.3,15.3,14.9,15.2,4,30,5.38,7,Male,41,6.82,70,29,4.4,6,Male,185.9072186,352.8666667,164.6424396,443.1333333,147,44,492.4,201.6666667
19147,Female,WSB,NA,1924,1,7,242,8.8,11.6,12.1,11.9,12.9,12.9,4,31,2.95,6,Female,42,4.38,72,22,8.88,3,Female,138.6643162,498.3666667,113.6117556,510.1333333,279,35,641.8333333,239.9
19148,Female,WSB,NA,1924,1,7,242,9.2,10.5,10.9,10.5,10.8,11.2,4,32,3.58,5,Female,42,5.02,72,22,8.13,3,Female,243.5256904,346.3,259.9184287,404.2,292,57,462.3666667,180.3333333
19149,Female,WSB,NA,1924,1,7,243,10.5,12.3,13.7,14.2,14.1,15.1,5,29,8.73,4,Female,42,8.9,70,25,5.2,3,Female,138.8833854,606,202.9958187,513.4666667,281,78,670.5666667,215.8666667
19150,Female,WSB,NA,1924,1,7,243,11.6,14,15.7,16.1,15.5,16.6,4,31,9.38,5,Female,42,9.52,68,25,4.47,1,Female,135.8450044,423.5666667,148.301074,445.3333333,262,71,521.9666667,193.7
19192,Male,WSB,NA,1925,1,6,244,16.5,20.5,22.5,22.7,23.2,24,7,28,2.65,7,Male,33,4.43,68,24,8.72,3,Male,169.6819338,516.2333333,165.2688488,477.3333333,253,50,728.3333333,223.4
19193,Male,WSB,NA,1925,1,6,244,16.1,20.4,20.3,21.1,21,22.1,10,29,3.27,7,Male,34,5.07,68,24,8.03,0,Male,170.9547555,436.3333333,176.1126917,403.9666667,235,62,640.5,234.2
19194,Male,WSB,NA,1925,1,6,245,10,11.1,11.1,11.8,12,12.3,9,33,3.08,8,Male,34,9.42,68,26,4.77,9,Male,157.5871163,464.5333333,157.8878344,383.6666667,294,57,568.0333333,202.4666667
19195,Male,WSB,NA,1925,1,6,245,11.3,15,15.9,15.5,16.2,17.4,12,33,3.72,9,Male,33,8.82,68,26,4.05,1,Male,138.4658301,518.8,133.3069086,384.7666667,216,57,658.6666667,227.2333333
19196,Female,WSB,NA,1925,1,6,246,9.7,11.3,12.9,13.4,12.9,13.2,8,33,4.78,7,Female,34,7.08,68,25,5.22,0,Female,141.5090368,331.2,166.4109393,325.9333333,385,56,559.5,205.6
19197,Female,WSB,NA,1925,1,6,246,11.6,14.3,15.9,15.8,16.2,17,10,33,5.43,7,Female,33,7.72,66,25,4.47,0,Female,168.2720595,484.6666667,166.7711254,379.6,377,54,688.9666667,156.4333333
19356,Female,WSB,NA,1967,1,3,247,11.3,12.7,14.2,15.2,13.4,15.1,10,28,5.25,3,Female,36,8.6,68,34,3.55,10,Female,212.8609488,510.8333333,165.8897237,256.8666667,235,60,616.1333333,231.6666667
19357,Female,WSB,NA,1967,1,3,247,13.8,14.8,14.9,15.3,14.3,15,6,28,4.58,7,Female,36,8,68,33,4.3,0,Female,194.1600959,451.6666667,238.945173,562.4666667,259,88,761.8,241.9
19462,Male,WSB,NA,1966,1,5,248,12.3,12.9,13.6,13.4,13.2,14.5,8,33,5.47,8,Male,32,8.02,68,28,8.12,12,Male,165.3055429,498.3333333,190.0406913,501.7666667,232,59,503.8,213
19463,Male,WSB,NA,1966,1,5,248,12,13.5,15.6,15.6,15.8,14.6,7,33,6.1,7,Male,32,7.37,70,27,8.88,6,Male,172.2688016,531.1,170.7366446,449.3,373,55,598.8666667,221.8
19465,Female,WSB,NA,1966,1,5,249,11.8,13,15,14.1,14.3,14.8,9,29,10.32,7,Female,32,9.73,68,29,4.83,0,Female,113.6883812,406.0666667,192.1673924,424.6333333,424,71,879.5,230.3333333
19466,Female,WSB,NA,1966,1,5,249,9.8,10.9,13.4,12.9,13.2,13.9,7,29,10.93,9,Female,32,9.1,70,29,5.55,5,Female,146.1861648,531.0666667,125.2232797,578.3,310,63,751.9,241.7333333
19492,Male,WSB,NA,1924,2,10,250,10.8,13.1,14,13.9,13.7,13.3,7,30,9.22,6,Male,34,8.88,70,27,7.12,3,Male,209.2644338,540.5,166.9170303,429.8333333,185,67,583.1,267
19493,Male,WSB,NA,1924,2,10,250,12.2,15.3,15.7,15.6,15.8,16.9,7,30,8.6,10,Male,34,9.5,70,24,6.4,7,Male,185.6213004,452.1333333,165.1262044,382,177,45,556.1666667,244.1333333
19494,Male,WSB,NA,1924,2,10,251,11.5,14.7,15.2,15.1,14.5,15.1,11,31,4.8,12,Male,34,11.23,68,28,4.87,8,Male,109.2253004,368.4333333,107.8012947,344.7,218,57,679.7666667,248.8666667
19495,Male,WSB,NA,1924,2,10,251,14.4,17.8,18.7,18.6,18.2,18.9,6,33,4.18,9,Male,34,10.6,68,31,5.58,8,Male,143.0035754,336.7666667,175.5769958,352.6333333,192,84,625.3333333,296.5666667
19498,Female,WSB,NA,1924,2,10,252,9.3,10.6,10.7,10.8,11,11.5,4,34,3.68,3,Female,35,5.17,70,24,8.03,0,Female,193.3843412,550.6,240.6613356,530.6333333,191,62,594.1333333,304.0333333
19499,Female,WSB,NA,1924,2,10,252,10.6,12.5,14.1,13.9,13,13.5,10,34,4.32,8,Female,35,5.77,70,23,8.77,0,Female,165.7938731,513.9666667,192.4317614,557.7333333,251,54,568,186.9666667
19500,Female,WSB,NA,1924,2,10,253,9.9,12.2,14,15,14.8,15.9,6,29,7.73,2,Estrous,35,3.9,70,32,4.22,3,Female,182.1538244,402.9333333,197.5864938,300.8,268,60,668.0666667,183.8
19501,Female,WSB,NA,1924,2,10,253,10.7,13.4,15,16.7,17.3,18,4,29,7.1,6,Estrous,35,3.22,68,32,3.47,7,Female,161.2591453,322.6666667,232.7792975,230.2333333,173,42,612.0666667,259.8
19535,Female,WSB,NA,1925,2,9,254,10.5,11.4,12.6,13.6,13.6,14.1,8,37,3.38,8,Female,27,8,72,42,5.17,6,Female,206.8217111,489.0333333,150.0188207,417.6666667,221,59,618.0666667,289.3666667
19536,Female,WSB,NA,1925,2,9,254,9.2,11,12.4,13.2,12.6,13.4,9,36,4.02,6,Female,27,8.62,70,42,4.43,6,Female,135.3649602,470.7666667,114.3623043,419.2,129,44,407.7,195.5
19538,Male,WSB,NA,1925,2,9,255,12.5,15.7,17.4,18.3,17.6,17.6,4,32,5.13,6,Male,31,10.45,70,32,9.42,2,Male,199.6972149,383.4,198.4402134,340.3333333,355,78,727.8666667,250.0333333
19539,Male,WSB,NA,1925,2,9,255,13.6,17,18,18.6,18.3,19.2,12,32,5.77,5,Male,30,11.07,68,33,8.7,2,Male,120.4490089,362.5333333,78.06444938,196.1333333,221,37,524.8333333,181.9666667
19540,Male,WSB,NA,1925,2,9,256,11.1,14.8,17.1,17.5,16.5,16.2,10,32,8.77,8,Male,27,10.45,70,46,7.85,12,Male,162.920426,516.5333333,147.5933264,488.3666667,240,87,700.4666667,336.0666667
19541,Male,WSB,NA,1925,2,9,256,11.4,14.3,15.4,16.7,16.5,16.6,NA,33,9.38,9,Male,28,9.82,72,46,8.58,5,Male,153.8123898,556.0333333,129.2717991,437.8666667,246,77,664.3666667,245.6333333
19674,Male,WSB,NA,1967,2,6,257,11,14.5,15.8,16,15.5,15.7,6,44,8.85,4,Male,26,9.43,70,33,2.6,8,Male,170.3186124,448.9333333,151.1576412,558.6333333,149,67,594.4,291.2333333
19675,Male,WSB,NA,1967,2,6,257,10.9,12.4,13.4,14.5,14.2,14.9,5,44,8.22,4,Male,26,10.07,70,33,3.33,4,Male,184.6253515,464.4666667,171.2382391,373.6333333,199,66,599.9,226.0333333
19676,Female,WSB,NA,1967,2,6,258,11.4,12.7,12.8,13.4,13.5,14,9,42,10.55,3,Female,29,7.97,70,23,5.6,4,Female,119.1884174,521.6333333,120.8476116,300.5,226,39,472.0333333,155.0666667
19677,Female,WSB,NA,1967,2,6,258,10.9,13.2,14,14.4,13.8,14.3,9,43,9.92,11,Female,31,7.32,70,24,4.85,5,Female,152.6171832,416.7666667,136.748614,383.1666667,179,43,422.7,160
19741,Male,WSB,NA,1966,2,8,259,12.6,18.2,20.1,20.8,21.4,22.3,6,41,7.68,8,Male,33,5.27,70,38,3.92,4,Male,139.6741378,291.5666667,180.1899764,372.9333333,180,59,516.4,174.5
19742,Male,WSB,NA,1966,2,8,259,11.6,15.3,14.9,15.5,16.2,16.4,4,42,7.08,11,Male,32,4.63,72,37,4.65,8,Male,159.5739188,366.9333333,159.7236437,522,268,79,645.3333333,222.0333333
19743,Male,WSB,NA,1966,2,8,260,10.6,12.8,13.6,12.7,12.5,13.4,11,40,9.42,8,Male,32,3.58,72,45,3.15,6,Male,145.6112527,635.0333333,283.8673936,464.2333333,276,109,689.4666667,326.6333333
19744,Male,WSB,NA,1966,2,8,260,10.7,13.5,15.2,15.1,15.7,16.4,5,36,8.8,9,Male,33,2.93,72,45,3.87,7,Male,160.8735291,400.0333333,189.1730271,447.3,198,62,503.3333333,244.0333333
19745,Female,WSB,NA,1966,2,8,261,11.5,15,16.7,17.6,17.2,16.8,13,42,3.82,9,Estrous,29,9.03,72,35,7.08,11,Female,91.66527951,509.9666667,120.2814001,369.0666667,215,59,680.2333333,235.3666667
19746,Female,WSB,NA,1966,2,8,261,9.9,11.2,12.9,14.2,13.3,13.7,7,40,4.45,5,Female,33,8.38,72,36,6.35,3,Female,146.3112704,751.8,177.0357426,479.1333333,335,94,716.0333333,257.7666667
19747,Female,WSB,NA,1924,3,10,262,9.7,11.2,13.7,13.6,14.3,14.1,4,32,9.87,9,Estrous,22,10.68,70,58,4.9,0,Female,206.2322941,459.7666667,152.1393256,590.2333333,431,54,660.0333333,164.2333333
19748,Female,WSB,NA,1924,3,10,262,9.8,8.9,12.8,14.3,14.8,15.2,9,32,10.52,11,Female,22,10.02,70,57,4.12,10,Estrous,256.7024525,542.1333333,128.4278042,347.5666667,334,62,738.4666667,384.1
19749,Female,WSB,NA,1924,3,10,263,11.4,13.7,14.9,15.4,16.7,17.3,4,32,5.83,6,Female,33,3.33,72,44,5.95,0,Female,195.1001549,209.0333333,223.6226981,226.9,164,32,441.5,164.7
19750,Female,WSB,NA,1924,3,10,263,10.6,12,13.6,13.3,13.4,14.4,3,33,5.22,3,Female,33,2.68,72,47,5.22,3,Female,141.1887349,451.0333333,169.2020908,390.4,222,53,531,153.6333333
19753,Male,WSB,NA,1924,3,10,264,12.6,15.2,15.9,16.2,15.8,15.8,7,34,4.05,14,Male,32,5.18,70,51,9.27,8,Male,169.4706854,559.8,187.2955649,643.3,219,53,515.3333333,200.2333333
19754,Male,WSB,NA,1924,3,10,264,13.1,15.7,16.9,18.2,17.7,18.3,7,34,3.42,12,Male,32,4.57,70,50,8.53,8,Male,204.4864923,423.6333333,182.2068886,393.3333333,174,79,621,252.7666667
19755,Male,WSB,NA,1924,3,10,265,10.9,13.4,14.3,14.7,15.1,16.2,12,32,8.78,7,Male,23,8.8,70,60,7.82,8,Male,120.1410785,259.5666667,174.4453998,387.4666667,173,49,695.7,242.9666667
19756,Male,WSB,NA,1924,3,10,265,9.5,12.1,13.9,14.7,15.1,16.1,6,32,8.1,6,Male,24,8.17,70,60,7.1,3,Male,193.8757217,476.0666667,154.2123892,403.4333333,257,63,586.9666667,196.6333333
19960,Male,Gough,NA,2016,1,5,266,11.4,14.2,15.5,16,16.2,16.9,5,34,7.53,9,Male,42,7.25,72,34,8,5,Male,131.9256177,691.4333333,97.70630173,485.1,144,25,612.8,141.1
19961,Male,Gough,NA,2016,1,5,266,15.6,18,18,18.4,18.2,19.1,6,35,8.17,6,Male,42,6.6,72,33,8.7,4,Male,101.8349792,451.3333333,132.7846182,477.1333333,163,41,663.4333333,235.4666667
19963,Female,Gough,NA,2016,1,5,267,11.2,13.8,15.1,15.2,14.8,15.2,5,34,9.23,9,Female,42,8.95,72,31,10.9,6,Female,184.9250333,726.4666667,166.8144847,766.4333333,175,61,682.9333333,257.7
19964,Female,Gough,NA,2016,1,5,267,12,14.9,15.1,16.7,16.7,18.5,5,34,9.87,5,Female,42,8.33,72,31,10.17,1,Female,113.9367031,556.3333333,84.64776299,344.7666667,162,53,481.7666667,139.3666667
19965,Male,Gough,NA,1995,1,3,268,12.3,14.8,16.1,16.4,15.8,17.6,5,26,8.58,9,Male,43,9.57,68,41,2.78,7,Male,105.8614598,692.0666667,149.59308,568.2333333,191,47,623.9,227.1333333
19966,Male,Gough,NA,1995,1,3,268,14.2,19.9,18.7,19.2,19.2,20.5,13,27,9.22,10,Male,44,8.95,68,41,3.52,8,Male,121.6019462,727.4333333,150.0544718,521.4,249,76,580.1666667,220.2333333
19985,Female,WSB,NA,1967,3,3,269,13.7,15.2,15.5,14.4,15.1,16.9,5,49,9.02,5,Female,27,5.63,72,55,3.48,0,Female,161.1777712,522.9,440.4579283,320.9666667,325,107,663.6666667,203.0333333
19986,Female,WSB,NA,1967,3,3,269,9.7,11.8,11.6,12.3,12.2,12.6,7,48,9.65,6,Female,28,5.03,70,53,2.75,9,Female,133.1072171,442.2,172.79619,522.7333333,190,44,513.4,267.9666667
19988,Male,Gough,NA,1996,1,5,270,17.1,17,17.4,18.4,18.8,17.7,8,39,7.05,11,Male,45,4.97,73,49,10.32,7,Male,106.052373,462.8,147.8048918,411.1,181,52,591.4333333,215.3
19989,Male,Gough,NA,1996,1,5,270,15.2,16.5,17.4,17.4,18.6,17.8,8,37,7.67,8,Male,45,5.6,73,49,11.02,9,Male,110.8102124,583.4666667,138.1645317,572.8,288,56,622.0666667,236.7333333
19991,Female,Gough,NA,1996,1,5,271,10.8,12,13.8,13.7,14,13.7,9,32,9.37,10,Female,46,3.08,73,50,8.8,2,Female,126.4183912,349.2666667,192.3287466,329.1666667,260,91,617.7666667,290.4333333
19992,Female,Gough,NA,1996,1,5,271,11.1,12.6,13.8,14.8,14.6,14.5,5,35,8.73,12,Female,46,3.72,73,50,8.07,8,Female,160.8879453,612.9666667,181.7812349,456.9333333,233,66,640.4333333,284.1333333
20032,Male,WSB,NA,1924,4,9,272,13.3,16.1,16.6,16.7,17.2,17.5,5,27,7.83,7,Male,40,9,75,47,8.93,8,Male,181.3184502,552.2333333,246.0123683,700.7,229,74,709.3,243.0333333
20033,Male,WSB,NA,1924,4,9,272,14.5,14,14.3,15.1,13.8,15.4,7,25,8.45,7,Male,41,8.37,73,51,8.23,6,Male,129.1567369,297.3333333,195.2615008,447.1333333,295,77,629.5333333,244.5333333
20034,Male,WSB,NA,1924,4,9,273,13.3,17.6,18,19.2,19.7,20.9,4,34,4,8,Male,42,5.85,73,62,5.73,0,Male,144.1559428,431.3333333,163.5967842,330.5666667,281,69,788.7,236.1
20035,Male,WSB,NA,1924,4,9,273,13.1,16.9,19.9,21.2,21.3,23.5,7,33,4.65,6,Male,43,5.22,73,64,5.03,8,Male,148.6869038,262.4666667,146.6010673,352.1,253,42,739.8666667,222.2333333
20036,Female,WSB,NA,1924,4,9,274,8.9,10.6,11.6,11.9,12,12.7,6,33,6.85,9,Female,36,10.68,73,44,10.42,1,Female,175.3820716,379.7333333,151.3049244,516.0333333,238,59,606.1,210.1333333
20037,Female,WSB,NA,1924,4,9,274,11.3,13.4,13.3,13.7,13.5,15.2,4,32,7.48,6,Female,38,10.05,73,42,11.15,5,Female,137.5470757,409.4333333,199.3405837,530.4,162,70,500.2,209.8333333
20054,Male,WSB,NA,1966,3,6,275,11.8,14.4,15.3,14.9,15.1,15.5,14,34,5.1,7,Male,53,8.5,72,38,8.35,3,Male,178.7652189,409.9333333,117.4896994,413.2333333,223,38,561.8666667,203.2666667
20055,Male,WSB,NA,1966,3,6,275,13.4,15.5,16.7,17.6,18.1,18.8,7,32,5.73,4,Male,54,7.85,72,36,9.08,2,Male,137.8549026,394.4333333,126.3643143,336.4666667,235,60,706.3666667,306.1666667
20056,Male,WSB,NA,1966,3,6,276,12,13.4,14.7,17.4,17.9,17.8,7,34,3.12,7,Male,56,5.2,73,36,10.57,5,Male,161.0880938,335.3666667,203.2899567,394.7,298,80,719.5666667,284.7
20057,Male,WSB,NA,1966,3,6,276,12.5,14,17,19.2,18.8,19.4,8,34,3.77,12,Male,55,5.85,73,35,11.3,11,Male,181.7127099,498.5333333,131.969187,457.7666667,107,45,497.5,228.6666667
20058,Female,WSB,NA,1966,3,6,277,12.2,14.5,15.1,14.8,14.6,16.2,5,24,8.77,7,Female,57,4.03,72,41,4.73,7,Female,190.0494429,728.4666667,228.2615906,717.2,273,73,626.6333333,189.9
20059,Female,WSB,NA,1966,3,6,277,11.6,12.8,13.5,14.4,14.8,14,4,25,8.13,8,Female,55,4.68,72,28,5.48,7,Female,182.0289858,667.5333333,203.171896,605.9333333,273,76,653.8333333,183.8
20234,Male,Gough,NA,1995,2,6,278,12.5,15.6,14.6,15.371,14.5,15.5,11,60,11.28,16,Male,48,10.85,70,70,3.53,2,Male,158.9926786,427.2666667,229.0687495,752.3666667,305,72,592.1666667,245.5333333
20235,Male,Gough,NA,1995,2,6,278,12.4,14.7,15,15.629,15.4,15.8,8,61,10.65,3,Male,47,10.22,72,69,4.25,9,Male,112.0684964,260.1333333,169.8645297,681.9666667,305,64,713.9,321.5
20238,Female,Gough,NA,1995,2,6,279,10.1,12,12.4,13.386,12.6,13.6,5,61,9.53,7,Female,45,8.82,70,57,4.42,8,Female,169.2264652,992.3666667,169.8773206,814.6666667,206,77,640.3666667,266.6
20239,Female,Gough,NA,1995,2,6,279,13.3,14.9,15.8,17.413,16.5,17.1,11,62,8.92,10,Female,44,8.17,70,55,3.67,4,Female,126.1030006,572.5,180.7169358,544,332,80,727.3333333,223.4333333
20240,Male,Gough,NA,2016,2,4,280,12.3,18.2,18.1,18.8,19.5,21.2,7,69,8.55,2,Male,35,6.67,72,68,3.78,1,Male,126.6329492,838.9,147.9297468,585.8666667,128,55,651.3333333,224.5666667
20241,Male,Gough,NA,2016,2,4,280,17.2,21,20,19.9,19.5,21.2,8,69,9.17,8,Male,34,7.3,72,68,3.03,11,Male,131.6485869,938.2,241.4846567,832.3333333,274,83,826.1333333,255.2
20244,Male,WSB,NA,1967,4,8,281,10.6,13,15.3,14.7,14.1,15.2,4,67,9.88,8,Male,41,8.32,72,64,4.05,7,Male,156.6395017,612.6,101.2595463,572.4333333,209,57,606.2666667,217.9
20245,Male,WSB,NA,1967,4,8,281,12.7,14.9,16,16.5,15.8,16.6,7,67,9.15,15,Male,41,7.67,70,63,3.32,10,Male,144.8368172,790.2,104.797616,710.2333333,369,68,675.5,239.0333333
20246,Male,WSB,NA,1967,4,8,282,16.6,20.2,20.9,21.6,22.1,22.4,7,67,7.67,8,Male,45,8.3,72,69,5.32,6,Male,138.295876,457.5,92.83488429,461.2,251,47,726.1333333,190.5
20247,Male,WSB,NA,1967,4,8,282,15.9,19.1,20.7,21.8,21.6,22.3,6,65,8.28,7,Male,47,7.65,72,69,6.03,6,Male,98.69681827,254.7,145.8688111,412.4,332,52,886.5,215.2333333
20248,Female,WSB,NA,1967,4,8,283,10.1,10.5,11.8,12.9,12.8,12.9,6,68,8.07,9,Female,53,4.6,72,59,9.48,4,Female,196.1754058,660.8,228.3985631,678.7333333,257,96,588.7,259.9333333
20249,Female,WSB,NA,1967,4,8,283,10.9,11.7,11.8,12.3,12.7,13.2,3,69,7.45,4,Female,53,5.23,72,58,10.22,3,Female,192.8256208,277.3,194.6210884,218.5,266,71,563.5,255.9333333
20250,Female,WSB,NA,1967,4,8,284,11.8,13.6,13.7,15.8,14.3,14.9,6,64,10.02,8,Female,61,9.25,72,67,6.08,5,Female,105.653078,628.4333333,95.19350593,411.4333333,195,41,675.1,241.0666667
20251,Female,WSB,NA,1967,4,8,284,12,14.3,14.4,14.8,15.1,16.4,7,64,9.37,8,Female,60,8.58,72,66,6.8,7,Female,115.3345373,617.2333333,98.63502196,457.4333333,170,53,683.7,257.0666667
20288,Female,Gough,NA,1996,2,4,285,12.5,14,15.959,15.8,14.8,14.9,8,65,8.38,12,Female,55,10.08,73,52,9.5,7,Female,109.5872819,264.6666667,97.44081212,260.5666667,291,38,586.4333333,214.9333333
20289,Female,Gough,NA,1996,2,4,285,12.6,15.1,16.853,17.4,17.1,17.6,8,66,7.73,8,Female,55,9.43,73,51,10.23,8,Female,152.8326095,635.5,96.21832809,574.1666667,184,59,672.5666667,293.7666667
20339,Male,WSB,NA,1924,5,11,286,15.4,17.4,18.2,17.7,17.1,17.5,7,33,4.68,6,Male,59,5.5,70,50,3.8,6,Male,136.3787355,840.7666667,138.9075394,798.7333333,221,71,831,362.5
20340,Male,WSB,NA,1924,5,11,286,13,16.5,17.1,17.3,16.8,17.1,4,33,5.32,3,Male,59,4.87,70,49,3.07,6,Male,132.686549,533.2666667,170.0807315,438,220,62,583.8333333,212.1333333
20342,Male,WSB,NA,1924,5,11,287,13.6,15.4,16.4,16.8,16.8,17.3,1,34,8.7,6,Male,59,7.25,72,59,9.15,8,Male,173.1668068,427.7666667,184.7122775,384.5,219,60,640.6333333,192.6
20343,Male,WSB,NA,1924,5,11,287,13.8,16.3,17.5,16.9,16.7,17.1,7,34,8.05,4,Male,59,7.9,72,59,8.43,7,Male,161.2749341,329.1,137.76162,260.6333333,153,62,720.9,309.1
20345,Female,WSB,NA,1924,5,11,288,10.9,12.4,12.8,12.7,13.3,14.1,4,33,2.97,6,Female,68,9.5,72,58,6.2,6,Female,178.9666748,365.3,186.6262137,447,234,77,569.2666667,235.5333333
20346,Female,WSB,NA,1924,5,11,288,12,14.1,15.5,15.7,17.1,17.9,8,33,3.6,10,Female,69,10.15,70,56,5.47,0,Female,199.0255026,715.4666667,118.1380859,502.0666667,153,60,599.0666667,274.2
